YEAR,DOY,DOY_INT,PATH,USER,AREA,PIXELCOUNT,KC_COLD,KC_CLD_PCT,KC_HOT,KC_HOT_PCT,TS_COLD,TS_HOT,DT,NDVI_COLD,NDVI_HOT
2008,287,287,042,JH,FALLON/MASON,158834,1.04999995232,0.640290975571,0.10000000149,2.37669992447,287.446990967,303.553009033,16.1060009003,0.756235003471,0.218960002065
2009,008,8,043,LG,MASON/SMITH,128526,1.04999995232,1.21765005589,0.10000000149,5.82917022705,284.707000732,290.730010986,6.02264976501,0.68236297369,0.15231500566
2009,072,72,043,LG,MASON/SMITH,127370,1.04999995232,2.74710988998,0.10000000149,0.930360019207,293.878997803,305.023986816,11.1455001831,0.706184983253,0.131155997515
2009,088,88,043,LG,MASON/SMITH,127403,1.04999995232,2.19461011887,0.10000000149,17.1166000366,284.658996582,296.540985107,11.8819999695,0.723924994469,0.140204995871
2009,120,120,043,LG,MASON/SMITH,127061,1.04999995232,0.270736008883,0.10000000149,3.59434008598,291.240997314,316.161010742,24.9197998047,0.76320797205,0.138888001442
2009,136,136,043,LG,MASON/SMITH,127380,1.04999995232,0.0298319999129,0.10000000149,8.3639497757,287.619995117,321.854003906,34.2342987061,0.626051008701,0.146887004375
2009,184,184,043,LG,MASON/SMITH,98939,1.04999995232,0.475039988756,0.10000000149,4.60183000565,298.486999512,322.286010742,23.7996006012,0.763207018375,0.127115994692
2009,200,200,043,LG,MASON/SMITH,122893,1.04999995232,1.19290995598,0.10000000149,3.80005002022,300.976989746,328.592010498,27.6149997711,0.797659993172,0.128023996949
2009,216,216,043,LG,MASON/SMITH,73300,1.04999995232,22.877199173,0.10000000149,0.626194000244,300.481994629,327.350006104,26.8675994873,0.781647026539,0.126697003841
2009,232,232,043,LG,MASON/SMITH,122129,1.04999995232,0.396302014589,0.10000000149,9.30163955688,301.959014893,328.178985596,26.2196006775,0.782433986664,0.129042997956
2009,248,248,043,LG,MASON/SMITH,123051,1.04999995232,0.0511982999742,0.10000000149,2.89879989624,295.433013916,323.990997314,28.5580005646,0.793779015541,0.135560005903
